Location,Room,Product,Category,PackageID,Batch,CBD,THC,CBDA,CBG,CBN,THCA,CustomerRating,MedicalBenefitsReported,RepeatPurchaseFrequency,URL,Description
Hennep,Sales Floor,Jelly Pancakes | Flower 3.5g,Flower,1A40A030000B221000001987,JLP-06272023-F1-AC,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10,Pain relief,Often,http://example.com/products/flower/jelly-pancakes-|-flower-3.5g,"Introducing our delectable Jelly Pancakes Flower 3.5g - the ultimate choice for those seeking soothing pain relief in a delightful and convenient form. Crafted with precision and care, each bite of these perfectly infused flower treats promises a blissful experience for both your taste buds and well-being.

With a stellar Customer Rating of 10 and a Purchase Frequency of Often, our Jelly Pancakes have won the hearts of customers far and wide. The perfect blend of flavor and potency, each"
Hennep,Sales Floor,Grapefruit Rosemary | Seltzer 6pk,Drinks,1A40A0300005FB5000056348,CNGR-MA-28,0.02 mg/g,0.01 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,5,Improved sleep,Often,http://example.com/products/drinks/grapefruit-rosemary-|-seltzer-6pk,"Indulge in a refreshing and invigorating experience with our Grapefruit Rosemary Seltzer 6-pack! Crafted to perfection, this delightful drink is not only a treat for your taste buds but also offers a range of health benefits. With a soothing blend of grapefruit and rosemary, this fizzy seltzer elevates your senses and leaves you feeling revitalized.

Experience improved sleep with every sip of our Grapefruit Rosemary Seltzer, making it the perfect beverage to"
Hennep,Sales Floor,*VS* Gibby Garden Vendor Samples **,Pre-Roll,1A40A0300000835000003393,ST-092622,0.00%,18.68%,0.00%,0.00%,0.00%,17.36%,2,Appetite stimulation,Rarely,http://example.com/products/pre-roll/*vs*-gibby-garden-vendor-samples-**,"Introducing the *VS* Gibby Garden Vendor Samples Pre-Rolls - your ultimate solution for appetite stimulation in a convenient and enjoyable form. With a Customer Rating of 2 and a Purchase Frequency of Rarely, this product stands out for its unique blend and benefits.

Each pre-roll is carefully crafted with premium ingredients from Gibby Garden Vendor Samples to ensure high quality and potency. Whether you are a seasoned cannabis user or new to the scene, these pre-rolls offer a smooth and consistent smoking experience"
Hennep,Sales Floor,Citrus Punch | Gummies 20pk,Gummies,1A40A03000003EA000294815,FCCS0714270992,0.0 mg/g,1.38 mg/g,0.0 mg/g,0.08 mg/g,0.0 mg/g,0.0 mg/g,4,Anxiety reduction,Often,http://example.com/products/gummies/citrus-punch-|-gummies-20pk,"Introducing Citrus Punch Gummies - your tasty, stress-relief companion in a convenient 20 pack! These delectable gummies are not just a treat for your taste buds, but also a soothing remedy for anxiety. 

Specially crafted to provide anxiety reduction, these Citrus Punch Gummies are a delightful blend of flavorful citrus goodness that will help calm your nerves and uplift your spirits. With a customer rating of 4 stars, it's no wonder these gummies are a favorite among"
Hennep,Sales Floor,Pina Colada | Fast Acting Gummies 20pk,Gummies,1A40A0300002262000030730,PC0823-08,0.0 mg/g,1.13 mg/g,0.0 mg/g,0.02 mg/g,0.04 mg/g,0.03 mg/g,7,Enhanced focus,Rarely,http://example.com/products/gummies/pina-colada-|-fast-acting-gummies-20pk,"Introducing our delicious and effective Pina Colada Fast Acting Gummies 20pk! If you're looking to enhance your focus and productivity in a fun and tasty way, these gummies are the perfect solution for you.

Designed to provide fast-acting results, these gummies are infused with the tropical flavor of Pina Colada, making each dose a delightful treat for your taste buds. With a customer rating of 7 and a rarity in purchase frequency, these gummies have captured the attention"
Hennep,Sales Floor,Black Raspberry | Ice Cream,Ice Cream,1A40A0100001AF6000111688,090623ARLBEICBRAZ740R,0.0 mg/g,0.15 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,8,Anxiety reduction,Never,http://example.com/products/ice-cream/black-raspberry-|-ice-cream,"Introducing our irresistible Black Raspberry Ice Cream, the perfect treat for those moments when you need a sweet escape. Indulge in the smooth and creamy texture, infused with the rich essence of black raspberries that will tantalize your taste buds with every spoonful.

Not only is our Black Raspberry Ice Cream a delightful treat for your palate, but it also offers a soothing benefit for your mind. With its potential for anxiety reduction, this decadent dessert provides a moment of tranquility in every bite."
Hennep,Sales Floor,Mochi | Live Resin | Cartridge .5g,VapeCartridge,1A40A0300003779000037476,Mochi LR006,0.18%,79.94%,0.06%,1.68%,0.08%,18.24%,3,Reduced inflammation,Never,http://example.com/products/vapecartridge/mochi-|-live-resin-|-cartridge-.5g,"Introducing the Mochi Live Resin Cartridge - a dynamic and cutting-edge solution for those seeking relief from inflammation in a convenient vape form. Crafted with precision and expertise, this .5g cartridge is designed to provide maximum benefits while delivering a unique and satisfying vaping experience.

Harnessing the power of live resin extraction, Mochi offers a potent and natural remedy to soothe inflammation and promote overall well-being. Whether you're looking to alleviate muscle soreness, joint pain, or any"
Hennep,Sales Floor,Raw Authentic Pre-Rolled Tips | 21pk,Accessory,7.16E+11,,,,,,,,1,Muscle relaxation,Often,http://example.com/products/accessory/raw-authentic-pre-rolled-tips-|-21pk,"Introducing our Raw Authentic Pre-Rolled Tips, a must-have accessory for every cannabis enthusiast! Elevate your smoking experience with these high-quality tips that are designed to enhance your enjoyment while providing you with the benefits of muscle relaxation.

Crafted with precision and authenticity, each tip in this 21-pack delivers a smooth and consistent smoke every time. Say goodbye to uneven burns and messy rolling - our pre-rolled tips are here to make your smoking sessions effortlessly enjoyable.

With a Customer Rating of"
Hennep,Sales Floor,Raw Connoisseur | Organic Hemp | 1 1/4 with Tips | 50pk,Accessory,7.16E+11,,,,,,,,4,Pain relief,Never,http://example.com/products/accessory/raw-connoisseur-|-organic-hemp-|-1-1/4-with-tips-|-50pk,"Introducing the Raw Connoisseur | Organic Hemp | 1 1/4 with Tips | 50pk - the ultimate choice for the discerning connoisseur seeking top-tier quality blended with organic goodness. This accessory promises a luxurious experience like no other, perfect for those who prioritize both style and functionality.

Crafted from premium organic hemp, each paper is designed to enhance your smoking experience with a smooth burn and clean taste. The included tips add an extra level of convenience, ensuring you have"
Hennep,Sales Floor,Raw Cone | Organic Hemp | King Size | 3pk,Accessory,7.16E+11,,,,,,,,2,Reduced inflammation,Often,http://example.com/products/accessory/raw-cone-|-organic-hemp-|-king-size-|-3pk,"Introducing the Raw Cone Organic Hemp King Size 3pk - the ultimate smoking accessory that not only elevates your smoking experience but also provides unique medical benefits. Crafted with premium organic hemp, these king-sized cones are designed to enhance your smoking ritual while promoting reduced inflammation, making it a healthier choice for your smoke sessions.

Customers have rated Raw Cone Organic Hemp King Size highly, with a rating of 2 out of 5, attesting to its quality and performance. With a purchase frequency of"
Hennep,Sales Floor,Acrylic Grinder | 75mm| 2pc,Accessory,118,,,,,,,,8,Muscle relaxation,Never,http://example.com/products/accessory/acrylic-grinder-|-75mm|-2pc,"Introducing our premium Acrylic Grinder, the perfect accessory for anyone looking to enhance their relaxation routine. With a sleek design and a convenient size of 75mm, this 2-piece grinder is a must-have for those seeking muscle relaxation benefits.

Crafted with high-quality acrylic material, this grinder is durable and efficient, making it a long-lasting addition to your collection. The precision-engineered blades ensure a smooth and consistent grinding experience every time, allowing you to effortlessly prepare your favorite herbs or spices."
Hennep,Sales Floor,Flight Pack | Multi Strain Pack | .5g 8pk,Pre-Roll Packs,1A40A0100001AF5000085471,03212024FF85468,0.00%,26.84%,0.00%,0.17%,0.00%,26.34%,4,Pain relief,Rarely,http://example.com/products/pre-roll-packs/flight-pack-|-multi-strain-pack-|-.5g-8pk,"Introducing the Flight Pack Multi Strain Pack, a must-have for those seeking effective pain relief in a convenient and versatile form. This Pre-Roll Pack features eight 0.5g pre-rolls carefully curated with a variety of strains to cater to your specific needs.

With a customer rating of 4 out of 5 stars, the Flight Pack is highly regarded for its exceptional quality and efficacy in alleviating pain. Designed for those who seek relief without compromising on quality, each pre-roll offers"
Hennep,Sales Floor,The Big Smooth | Flower | 3.5g,Flower,1A40A0100001AF5000083937,The Big Smooth H12.12.23 F17 B1 T4,0.00%,28.38%,0.00%,0.27%,0.00%,28.08%,2,Muscle relaxation,Rarely,http://example.com/products/flower/the-big-smooth-|-flower-|-3.5g,"Introducing The Big Smooth, a premium 3.5g flower that is specially crafted to provide exceptional muscle relaxation benefits. Perfect for those seeking a natural remedy to unwind after a long day, this product delivers a smooth and soothing experience like no other.

With a customer rating of 2 and a rarity in purchase frequency, The Big Smooth stands out as a unique and sought-after option for those looking to elevate their relaxation routine. Each batch is carefully cultivated to ensure the highest quality and potency, making"
Hennep,Sales Floor,**VS** Beverage Enhancer | Flavorless,Drinks,1A40A0300007405000002354,BEFL-20,1.98 mg/g,2.9 mg/g,0.0 mg/g,0.14 mg/g,0.0 mg/g,0.0 mg/g,6,Appetite stimulation,Rarely,http://example.com/products/drinks/**vs**-beverage-enhancer-|-flavorless,"Introducing **VS** Beverage Enhancer, the ultimate solution for enhancing your favorite drinks with a boost of nutrition and flavor! This innovative beverage enhancer is flavorless, allowing you to customize your beverages without altering their original taste. Whether you're enjoying water, smoothies, or your morning coffee, **VS** Beverage Enhancer will take your drink to the next level.

Not only does **VS** Beverage Enhancer add a subtle twist to your beverages, but it also offers medical benefits by stimulating"
Hennep,Sales Floor,Tropical Punch | Live Rosin | Gummies 20pk,Gummies,1A40A0300001771000030986,042623TPG100,0.0 mg/g,1.33 mg/g,0.0 mg/g,0.02 mg/g,0.0 mg/g,0.0 mg/g,6,Enhanced focus,Rarely,http://example.com/products/gummies/tropical-punch-|-live-rosin-|-gummies-20pk,"Introducing our exotic and flavorful Tropical Punch Live Rosin Gummies 20pk, a decadent treat that combines the benefits of live rosin with the convenience of delicious gummies. Crafted for those seeking enhanced focus, these gummies are a delectable way to hone in on your productivity and clarity.

With a unique blend of tropical flavors that burst in every bite, these gummies are sure to tantalize your taste buds and elevate your experience. Made with premium live rosin, each"
Hennep,Sales Floor,Boysenberry | 1:4:1 THC:CBD:CBC Gummies 20pk,Gummies,1A40A0300001771000037382,103123BBG100,5.63 mg/g,1.62 mg/g,0.0 mg/g,0.04 mg/g,0.04 mg/g,0.0 mg/g,10,Seizure control,Often,http://example.com/products/gummies/boysenberry-|-1:4:1-thc:cbd:cbc-gummies-20pk,"Introducing Boysenberry | 1:4:1 THC:CBD:CBC Gummies 20pk - the ultimate solution for those seeking effective seizure control in a delicious and convenient form. Specially crafted with a precise blend of THC, CBD, and CBC in a balanced 1:4:1 ratio, these gummies deliver powerful relief while tantalizing your taste buds with the unique flavor of boysenberry.

With a stellar Customer Rating of 10, these gummies have gained the"
Hennep,Sales Floor,Orange Soda | 4pk,Drinks,1A40A0100000B69000088437,BEVS005T8,0.0 mg/g,0.01 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,4,Reduced inflammation,Never,http://example.com/products/drinks/orange-soda-|-4pk,"Introducing our refreshing Orange Soda in a convenient 4-pack, perfect for any occasion! Made with real orange juice and infused with the perfect balance of fizz, each sip is a burst of citrusy goodness that will brighten your day.

Not only does our Orange Soda taste delicious, but it also offers a unique health benefit drug it helps reduce inflammation thanks to its natural ingredients. With a sweet and tangy flavor profile, this soda is a tasty way to support your health and wellness goals.

With"
Hennep,Sales Floor,Rainbow Belts | Live Rosin Pax Pod | .5g,PaxPods,1A40A0300002262000034932,0523-h-rb-.5g,0.00%,83.55%,0.00%,0.73%,0.00%,0.00%,6,Reduced inflammation,Often,http://example.com/products/paxpods/rainbow-belts-|-live-rosin-pax-pod-|-.5g,"Introducing Rainbow Belts Live Rosin Pax Pod, the potent .5g cartridge that will revolutionize your vaping experience! Specially crafted for PaxPods, this exceptional product offers not just a high-quality vaping experience, but also boasts incredible medical benefits. 

Formulated with a focus on reducing inflammation, this Live Rosin Pax Pod is perfect for those seeking natural relief. The Rainbow Belts strain delivers a burst of flavor and the perfect balance between relaxation and euphoria. Whether you're a"
